Subject,Session/Partition,Localizer,EVEN_S-N
640_FED_20170629c_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/640_FED_20170629c_3T2_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/640_FED_20170629c_3T2_PL2017/firstlevel_langlocSN/con_0034.nii
641_FED_20170629b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/641_FED_20170629b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/641_FED_20170629b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
642_FED_20170629a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/642_FED_20170629a_3T2_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/642_FED_20170629a_3T2_PL2017/firstlevel_langlocSN/con_0034.nii
643_FED_20170630c_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/643_FED_20170630c_3T2_PL2017/firstlevel_langlocSN/locT_0033_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/643_FED_20170630c_3T2_PL2017/firstlevel_langlocSN/con_0034.nii
645_FED_20170630e_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/645_FED_20170630e_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/645_FED_20170630e_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
647_FED_20170705_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/647_FED_20170705_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/647_FED_20170705_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
648_FED_20170707_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/648_FED_20170707_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/648_FED_20170707_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
649_FED_20170710c_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/649_FED_20170710c_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/649_FED_20170710c_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
654_Princeton_SUB01_20150903-0903-1536_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/654_Princeton_SUB01_20150903-0903-1536_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/654_Princeton_SUB01_20150903-0903-1536_PL2017/firstlevel_langlocSN/con_0012.nii
655_FED_20170724a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/655_FED_20170724a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/655_FED_20170724a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
656_FED_20170724c_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/656_FED_20170724c_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/656_FED_20170724c_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
657_POLY18_20170724b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/657_POLY18_20170724b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/657_POLY18_20170724b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
658_FED_20170725d_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/658_FED_20170725d_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/658_FED_20170725d_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
659_FED_20170726d_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/659_FED_20170726d_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/659_FED_20170726d_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
660_FED_20170728c_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/660_FED_20170728c_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/660_FED_20170728c_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
661_FED_20170731b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/661_FED_20170731b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/661_FED_20170731b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
662_FED_20170803b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/662_FED_20170803b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/662_FED_20170803b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
663_POLY19_20170803c_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/663_POLY19_20170803c_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/663_POLY19_20170803c_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
664_FED_20170816a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/664_FED_20170816a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/664_FED_20170816a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
665_FED_20170828b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/665_FED_20170828b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/665_FED_20170828b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
665_FED_20170923b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/665_FED_20170923b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/665_FED_20170923b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
666_FED_20170830a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/666_FED_20170830a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/666_FED_20170830a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
667_FED_20170831a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/667_FED_20170831a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/667_FED_20170831a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
668_POLY20_20170928a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/668_POLY20_20170928a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/668_POLY20_20170928a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
669_FED_20171108a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/669_FED_20171108a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/669_FED_20171108a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
670_FED_20171208a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/670_FED_20171208a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/670_FED_20171208a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
671_FED_20190625a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/671_FED_20190625a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/671_FED_20190625a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
671_FED_20190719a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/671_FED_20190719a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/671_FED_20190719a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
671_FED_20180625a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/671_FED_20180625a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/671_FED_20180625a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
672_FED_20180702a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/672_FED_20180702a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/672_FED_20180702a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
674_FED_20180730b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/674_FED_20180730b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/674_FED_20180730b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
676_FED_20180727a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/676_FED_20180727a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/676_FED_20180727a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
677_FED_20180729a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/677_FED_20180729a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/677_FED_20180729a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
678_FED_20180730a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/678_FED_20180730a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/678_FED_20180730a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
679_FED_20180730c_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/679_FED_20180730c_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/679_FED_20180730c_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
680_FED_20180802b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/680_FED_20180802b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/680_FED_20180802b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
681_FED_20180803a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/681_FED_20180803a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/681_FED_20180803a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
682_FED_20190426a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/682_FED_20190426a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/682_FED_20190426a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
682_FED_20191106c_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/682_FED_20191106c_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/682_FED_20191106c_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
682_FED_20180803b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/682_FED_20180803b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/682_FED_20180803b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
683_FED_20180803c_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/683_FED_20180803c_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/683_FED_20180803c_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
684_FED_20180803d_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/684_FED_20180803d_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/684_FED_20180803d_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
685_FED_20180808a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/685_FED_20180808a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/685_FED_20180808a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
686_FED_20180809a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/686_FED_20180809a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/686_FED_20180809a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
687_FED_20180809b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/687_FED_20180809b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/687_FED_20180809b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
687_FED_20190801a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/687_FED_20190801a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/687_FED_20190801a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
688_FED_20180914a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/688_FED_20180914a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/688_FED_20180914a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
689_FED_20181010a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/689_FED_20181010a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/689_FED_20181010a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
690_FED_20181012a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/690_FED_20181012a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/690_FED_20181012a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
691_FED_20181018a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/691_FED_20181018a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/691_FED_20181018a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
692_FED_20181018b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/692_FED_20181018b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/692_FED_20181018b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
693_FED_20181029a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/693_FED_20181029a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/693_FED_20181029a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
694_FED_20181101a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/694_FED_20181101a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/694_FED_20181101a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
695_FED_20181113a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/695_FED_20181113a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/695_FED_20181113a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
696_FED_20181115a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/696_FED_20181115a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/696_FED_20181115a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
697_FED_20181119a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/697_FED_20181119a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/697_FED_20181119a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
698_FED_20181129a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/698_FED_20181129a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/698_FED_20181129a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
699_FED_20181129b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/699_FED_20181129b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/699_FED_20181129b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
700_FED_20181128a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/700_FED_20181128a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/700_FED_20181128a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
701_POLY21_20181212a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/701_POLY21_20181212a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/701_POLY21_20181212a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
702_FED_20181214a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/702_FED_20181214a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/702_FED_20181214a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
703_FED_20181221a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/703_FED_20181221a_3T2_PL2017/firstlevel_langlocSN/locT_0012_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/703_FED_20181221a_3T2_PL2017/firstlevel_langlocSN/con_0013.nii
704_FED_20190107a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/704_FED_20190107a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/704_FED_20190107a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
705_FED_20190117a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/705_FED_20190117a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/705_FED_20190117a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
706_FED_20190117b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/706_FED_20190117b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/706_FED_20190117b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
713_FED_20190130a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/713_FED_20190130a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/713_FED_20190130a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
721_FED_20190605a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/721_FED_20190605a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/721_FED_20190605a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
724_FED_20190802a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/724_FED_20190802a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/724_FED_20190802a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
725_FED_20190215a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/725_FED_20190215a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/725_FED_20190215a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
726_FED_20190226a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/726_FED_20190226a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/726_FED_20190226a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
727_FED_20190226b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/727_FED_20190226b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/727_FED_20190226b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
728_FED_20190226c_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/728_FED_20190226c_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/728_FED_20190226c_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
729_FED_20190226d_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/729_FED_20190226d_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/729_FED_20190226d_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
730_FED_20190306a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/730_FED_20190306a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/730_FED_20190306a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
731_FED_20190306b_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/731_FED_20190306b_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/731_FED_20190306b_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
